'Asp Ratio','Form Factor','Narrow Factor',Rect,PRD,PRLW,MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,ASM,Contrast,Entropy,Homogeneity,Correlation,Class
0.041344,0.525426,0.09529,0.246674,0.063028,0.03766,0.540984,0.719512,0.588785,0.718404,0.383471,0.550871,0.111192,0.422273,0.204919,0.454284,0.077892,0.475141,0.52152,0.263027,peach
0.038373,0.536456,0.131919,0.260502,0.047396,0.036784,0.508197,0.756098,0.588785,0.725288,0.325131,0.507173,0.129472,0.463956,0.243036,0.412622,0.064312,0.509813,0.495018,0.253102,peach
0.031847,0.601161,0.049579,0.254765,0.101238,0.033808,0.532787,0.792683,0.616822,0.717261,0.280412,0.485313,0.119343,0.489451,0.243905,0.432088,0.059638,0.486435,0.518356,0.225806,peach
0.044589,0.351382,0.123578,0.230328,0.084995,0.096196,0.54918,0.792683,0.626168,0.700733,0.29705,0.482005,0.120154,0.460452,0.237576,0.447402,0.085021,0.497467,0.510166,0.220844,peach
0.046514,0.450541,0.098163,0.268062,0.062353,0.045602,0.54918,0.817073,0.635514,0.74248,0.264101,0.499831,0.084646,0.487602,0.217308,0.483489,0.073799,0.452825,0.54491,0.205955,peach
0.040459,0.356932,0.135688,0.280216,0.077909,0.088691,0.467213,0.756098,0.53271,0.776947,0.327674,0.597858,0.116749,0.452662,0.200364,0.40208,0.074997,0.531941,0.481527,0.275434,peach
0.046426,0.473995,0.038047,0.210092,0.105665,0.052309,0.5,0.695122,0.53271,0.73309,0.40019,0.587269,0.130993,0.415366,0.213355,0.406227,0.103384,0.52923,0.452656,0.297767,peach
0.047804,0.312179,0.130855,0.239649,0.084748,0.106532,0.508197,0.841463,0.607477,0.737048,0.235329,0.498852,0.119749,0.492831,0.234142,0.423769,0.081339,0.521517,0.486165,0.210918,peach
0.051619,0.381429,0.125173,0.285867,0.052487,0.056842,0.590164,0.780488,0.626168,0.678326,0.329098,0.531605,0.109251,0.435907,0.197372,0.502971,0.100844,0.440582,0.553342,0.220844,peach
0.048679,0.445837,0.104234,0.285963,0.053293,0.039574,0.590164,0.731707,0.616822,0.664684,0.393409,0.544572,0.121594,0.397418,0.191889,0.489995,0.082809,0.449241,0.552673,0.245658,peach
0.044387,0.383223,0.099007,0.305447,0.077007,0.064261,0.557377,0.780488,0.616822,0.668757,0.311506,0.507322,0.139741,0.455934,0.220978,0.448137,0.115981,0.506755,0.489559,0.228288,peach
0.046891,0.407459,0.056898,0.277624,0.095565,0.05718,0.508197,0.817073,0.607477,0.768799,0.256706,0.514961,0.09197,0.496971,0.221798,0.446897,0.076935,0.488074,0.510034,0.220844,peach
0.039299,0.492592,0.095994,0.285253,0.067734,0.041622,0.483607,0.743902,0.542056,0.753361,0.332089,0.579817,0.125339,0.462932,0.212182,0.403555,0.067786,0.515203,0.492029,0.275434,peach
0.04872,0.42129,0.10683,0.26645,0.060333,0.051816,0.54918,0.731707,0.588785,0.709114,0.375308,0.553264,0.114092,0.419586,0.202515,0.462251,0.072907,0.471591,0.527492,0.258065,peach
0.044718,0.472361,0.098819,0.248212,0.064206,0.046489,0.516393,0.743902,0.570093,0.76262,0.349294,0.583077,0.092618,0.43669,0.187556,0.449816,0.076564,0.489057,0.515335,0.260546,peach
0.034339,0.490463,0.073671,0.211179,0.109425,0.06923,0.467213,0.719512,0.53271,0.737475,0.342923,0.55544,0.152549,0.459773,0.23889,0.37154,0.068656,0.556008,0.451186,0.287841,peach
0.033167,0.565716,0.066623,0.178813,0.107769,0.05865,0.385246,0.682927,0.457944,0.756928,0.343992,0.56996,0.204066,0.493471,0.285334,0.286857,0.074697,0.626962,0.363695,0.334988,peach
0.038536,0.472636,0.042558,0.255089,0.114616,0.055743,0.434426,0.707317,0.560748,0.746614,0.33816,0.473942,0.16979,0.477632,0.293262,0.327631,0.086139,0.598443,0.384044,0.290323,peach
0.045035,0.454808,0.033476,0.288678,0.102102,0.042211,0.565574,0.902439,0.598131,0.826678,0.158256,0.669565,0,0.555597,0.087256,0.571168,0.015328,0.323243,0.757595,0.181141,peach
0.041396,0.531622,0.124267,0.265681,0.044488,0.031765,0.434426,0.743902,0.411215,0.916287,0.341546,0.851193,0.022986,0.454754,0.055619,0.452124,0.036751,0.429911,0.630052,0.322581,peach
0.047402,0.468404,0.117533,0.272644,0.046544,0.037709,0.5,0.829268,0.514019,0.873604,0.251685,0.750194,0.009154,0.497604,0.074335,0.510478,0.02321,0.37504,0.697891,0.245658,peach
0.045875,0.475156,0.134318,0.270499,0.040761,0.038693,0.409836,0.743902,0.392523,0.928204,0.346878,0.860291,0.031115,0.449178,0.061061,0.435642,0.030821,0.433585,0.641496,0.334988,peach
0.047064,0.439359,0.121673,0.281549,0.04986,0.045219,0.418033,0.707317,0.411215,0.904524,0.382633,0.815036,0.044376,0.432783,0.088964,0.4281,0.022954,0.44658,0.63277,0.342432,peach
0.044477,0.257156,0.070253,0.211942,0.164651,0.156124,0.45082,0.780488,0.439252,0.908687,0.320479,0.827171,0.016548,0.445452,0.055384,0.467089,0.029201,0.421263,0.675937,0.297767,peach
0.037583,0.550271,0.110231,0.287892,0.053021,0.028818,0.45082,0.682927,0.523364,0.780587,0.408998,0.581381,0.119345,0.399949,0.212705,0.374835,0.104184,0.591297,0.431684,0.310174,peach
0.041373,0.441809,0.060724,0.234762,0.105456,0.065466,0.401639,0.585366,0.448598,0.874404,0.538891,0.712897,0.080978,0.310112,0.14485,0.379428,0.206955,0.617645,0.401432,0.394541,peach
0.050379,0.219436,0.044631,0.180503,0.202254,0.183441,0.565574,0.719512,0.626168,0.745979,0.437405,0.555019,0.065074,0.332974,0.16245,0.505093,0.182702,0.493932,0.526339,0.25062,peach
0.0455,0.398553,0.049993,0.242287,0.11333,0.071502,0.565574,0.682927,0.588785,0.734911,0.484643,0.599588,0.074429,0.312707,0.152621,0.499022,0.122197,0.477458,0.552892,0.280397,peach
0.036843,0.367529,0.057133,0.242572,0.143804,0.10142,0.401639,0.621951,0.457944,0.846995,0.482116,0.68286,0.102611,0.353419,0.167038,0.367033,0.150303,0.616927,0.402529,0.369727,peach
0.061081,0.419114,0.125522,0.153679,0.049704,0.061495,0.680328,0.646341,0.64486,0.595193,0.618695,0.597459,0.110463,0.175025,0.116746,0.59231,0.03097,0.350715,0.695036,0.26799,'ford woodlotus'
0.058539,0.428793,0.085324,0.207582,0.062324,0.047711,0.647541,0.621951,0.616822,0.662266,0.660807,0.663031,0.076148,0.140389,0.07568,0.58651,0.042116,0.376842,0.672189,0.295285,'ford woodlotus'
0.040467,0.541847,0.101562,0.196917,0.067134,0.046753,0.483607,0.5,0.439252,0.681438,0.605313,0.676359,0.184909,0.304357,0.190871,0.342206,0.074444,0.61432,0.406791,0.426799,'ford woodlotus'
0.061492,0.468402,0.098381,0.142363,0.053946,0.047936,0.606557,0.573171,0.560748,0.643635,0.656159,0.657757,0.124271,0.184651,0.122163,0.486474,0.053587,0.471081,0.567737,0.342432,'ford woodlotus'
0.038463,0.583304,0.081528,0.232634,0.069151,0.031377,0.581967,0.609756,0.551402,0.657411,0.565114,0.640736,0.126346,0.263363,0.133842,0.461947,0.058923,0.506717,0.537841,0.322581,'ford woodlotus'
0.047328,0.52158,0.090256,0.18888,0.06373,0.042503,0.565574,0.54878,0.53271,0.70609,0.687012,0.69166,0.099064,0.15622,0.10204,0.474379,0.06553,0.498102,0.537786,0.369727,'ford woodlotus'
0.049629,0.366026,0.067842,0.218364,0.105561,0.083373,0.565574,0.682927,0.542056,0.715735,0.481655,0.675688,0.090973,0.311429,0.113987,0.48347,0.087642,0.494353,0.530694,0.292804,'ford woodlotus'
0.04945,0.502838,0.071459,0.232499,0.066152,0.033681,0.639344,0.621951,0.607477,0.629231,0.633916,0.622996,0.11092,0.174006,0.116159,0.54745,0.045272,0.410689,0.620358,0.297767,'ford woodlotus'
0.045144,0.466851,0.018215,0.214374,0.12596,0.055654,0.42623,0.487805,0.383178,0.851082,0.695996,0.837041,0.079437,0.189668,0.075631,0.388933,0.09678,0.601942,0.438807,0.471464,'ford woodlotus'
0.05687,0.428985,0.044258,0.192076,0.093795,0.054192,0.614754,0.560976,0.551402,0.654335,0.691895,0.69202,0.11112,0.157133,0.100147,0.519426,0.032562,0.41912,0.628364,0.347395,'ford woodlotus'
0.059333,0.423345,0.127968,0.154419,0.050135,0.062542,0.606557,0.597561,0.579439,0.625639,0.616467,0.62416,0.135423,0.205373,0.13305,0.476779,0.053818,0.487839,0.558152,0.322581,'ford woodlotus'
0.057184,0.44294,0.04101,0.194558,0.091351,0.048469,0.680328,0.695122,0.654206,0.576302,0.524713,0.560262,0.127097,0.253842,0.143919,0.552968,0.068887,0.416971,0.618255,0.243176,'ford woodlotus'
0.03821,0.620077,0.073447,0.22439,0.069528,0.025409,0.622951,0.585366,0.579439,0.609295,0.632372,0.627642,0.135309,0.211145,0.133484,0.496477,0.101439,0.476878,0.548354,0.327543,'ford woodlotus'
0.049955,0.32394,0.055216,0.199111,0.133521,0.10802,0.680328,0.707317,0.663551,0.588587,0.519122,0.572092,0.109114,0.244732,0.122133,0.577408,0.044497,0.397661,0.654496,0.235732,'ford woodlotus'
0.036914,0.025498,0.075531,0.28665,0.57529,0.671862,0.483607,0.609756,0.476636,0.705814,0.515872,0.67306,0.140197,0.300486,0.135791,0.337818,0.245798,0.692485,0.335609,0.359801,'ford woodlotus'
0.043282,0.104276,0.06221,0.222751,0.322126,0.345743,0.491803,0.597561,0.46729,0.729169,0.545135,0.698474,0.114164,0.266775,0.119713,0.359908,0.150822,0.651524,0.386468,0.367246,'ford woodlotus'
0.043674,0.117988,0.080109,0.243974,0.269709,0.306336,0.598361,0.707317,0.570093,0.699791,0.495877,0.686185,0.070588,0.265007,0.075748,0.508952,0.130259,0.497013,0.544102,0.277916,'ford woodlotus'
0.047393,0.489798,0.096361,0.183362,0.067657,0.052805,0.606557,0.646341,0.579439,0.587022,0.49756,0.55782,0.157078,0.316361,0.184298,0.42517,0.103745,0.553212,0.471316,0.295285,'ford woodlotus'
0.052668,0.001686,0.072543,0.42692,0.606729,0.772226,0.57377,0.585366,0.523364,0.705814,0.677409,0.73889,0.068501,0.110059,0.046167,0.451523,0.248295,0.570819,0.470024,0.352357,'ford woodlotus'
0.042569,0.402345,0.08372,0.207052,0.103346,0.084991,0.52459,0.609756,0.514019,0.691441,0.532689,0.653141,0.128949,0.298617,0.138812,0.390342,0.09336,0.588265,0.444455,0.344913,'ford woodlotus'
0.048895,0.124142,0.073876,0.214062,0.257182,0.292049,0.590164,0.670732,0.560748,0.654393,0.48989,0.626483,0.107891,0.302118,0.128476,0.444015,0.150347,0.558884,0.476741,0.290323,'ford woodlotus'
0.045479,0.063797,0.080346,0.257034,0.362801,0.436802,0.614754,0.634146,0.570093,0.583317,0.556221,0.605748,0.150353,0.236811,0.142021,0.430072,0.057998,0.549726,0.510268,0.305211,'ford woodlotus'
0.057465,0.435433,0.082869,0.217023,0.062306,0.044854,0.655738,0.743902,0.635514,0.69267,0.475748,0.653641,0.044301,0.287738,0.071484,0.614602,0.016185,0.318788,0.743916,0.233251,'ford woodlotus'
0.053427,0.454254,0.096973,0.225795,0.056037,0.043045,0.622951,0.670732,0.598131,0.6944,0.55673,0.675016,0.065129,0.236975,0.077176,0.555261,0.012153,0.381336,0.710566,0.280397,'ford woodlotus'
0.042504,0.580488,0.076188,0.204124,0.068219,0.031888,0.442623,0.585366,0.439252,0.871721,0.57448,0.801689,0.05002,0.281998,0.070613,0.427095,0.015774,0.489619,0.62414,0.397022,'ford woodlotus'
0.048657,0.509361,0.089472,0.199695,0.061978,0.040957,0.516393,0.585366,0.476636,0.846321,0.654838,0.830889,0.01732,0.182205,0.021002,0.501768,0.025464,0.435004,0.653284,0.377171,'ford woodlotus'
0.051768,0.457526,0.076326,0.183186,0.077538,0.055425,0.368852,0.487805,0.336449,0.897724,0.630095,0.859629,0.085529,0.295061,0.097714,0.357171,0.032593,0.560858,0.524938,0.491315,'ford woodlotus'
0.042958,0.55958,0.093691,0.200095,0.061917,0.037149,0.483607,0.597561,0.46729,0.856539,0.595319,0.795654,0.032033,0.250354,0.061094,0.449423,0.024375,0.474927,0.614428,0.379653,'ford woodlotus'
0.044007,0.550098,0.082629,0.205558,0.06649,0.036445,0.47541,0.585366,0.457944,0.831084,0.574974,0.761317,0.060257,0.287273,0.100587,0.418832,0.026853,0.49583,0.579584,0.384615,'ford woodlotus'
0.045423,0.546248,0.082417,0.195409,0.066125,0.037551,0.303279,0.414634,0.261682,0.92077,0.667769,0.880018,0.118288,0.310293,0.138082,0.292974,0.024357,0.604285,0.517334,0.578164,'ford woodlotus'
0.005868,0.38308,0.341311,0.71864,0.083351,0.051766,0.622951,0.621951,0.588785,0.650315,0.595894,0.635713,0.110355,0.235431,0.128098,0.528254,0.056524,0.404443,0.606914,0.307692,'trident maple'
0.005102,0.432325,0.376902,0.700301,0.068098,0.036304,0.54918,0.573171,0.514019,0.722366,0.612177,0.706835,0.101739,0.249293,0.11437,0.468503,0.053662,0.470816,0.5536,0.359801,'trident maple'
0.00508,0.404938,0.358932,0.605551,0.091809,0.059139,0.508197,0.682927,0.514019,0.692838,0.394909,0.6135,0.159621,0.435997,0.202551,0.393734,0.046157,0.509928,0.497867,0.305211,'trident maple'
0.005882,0.411962,0.318811,0.648619,0.091308,0.051324,0.52459,0.585366,0.495327,0.735659,0.585467,0.709724,0.109814,0.276913,0.126387,0.448502,0.055207,0.475894,0.543024,0.367246,'trident maple'
0.005118,0.454738,0.362327,0.540317,0.085249,0.05277,0.467213,0.597561,0.457944,0.743117,0.510525,0.676237,0.147875,0.359167,0.18529,0.370697,0.043521,0.534531,0.487156,0.377171,'trident maple'
0.004976,0.3538,0.372045,0.692644,0.093308,0.065628,0.52459,0.634146,0.504673,0.70416,0.49868,0.655702,0.136851,0.343381,0.168866,0.42494,0.061029,0.503552,0.509709,0.334988,'trident maple'
0.006186,0.389307,0.297344,0.696985,0.09768,0.05281,0.57377,0.621951,0.551402,0.685384,0.546377,0.653329,0.116113,0.295477,0.138575,0.481916,0.047519,0.439826,0.577271,0.317618,'trident maple'
0.006408,0.389069,0.284737,0.711847,0.099072,0.051033,0.557377,0.658537,0.53271,0.706585,0.501135,0.666181,0.110243,0.324772,0.139884,0.476073,0.048737,0.439799,0.577003,0.312655,'trident maple'
0.007973,0.487633,0.275811,0.476519,0.091207,0.055788,0.540984,0.658537,0.53271,0.719328,0.488412,0.658317,0.111012,0.341869,0.146237,0.45646,0.031493,0.450123,0.579625,0.315136,'trident maple'
0.006142,0.344733,0.314625,0.763218,0.09774,0.061169,0.606557,0.634146,0.579439,0.672357,0.559671,0.638387,0.101443,0.2673,0.129119,0.508505,0.034483,0.419747,0.622545,0.300248,'trident maple'
0.005707,0.371861,0.318416,0.716526,0.097272,0.056115,0.52459,0.597561,0.504673,0.722366,0.546583,0.679524,0.121759,0.316997,0.14871,0.437164,0.054932,0.470562,0.538908,0.349876,'trident maple'
0.005548,0.40845,0.352154,0.720911,0.075669,0.04205,0.581967,0.634146,0.560748,0.649556,0.52749,0.620664,0.141312,0.312205,0.163323,0.471958,0.051059,0.440944,0.567237,0.310174,'trident maple'
0.004967,0.376495,0.372496,0.635394,0.092801,0.065022,0.508197,0.621951,0.495327,0.710924,0.490458,0.662165,0.144359,0.364481,0.171509,0.406737,0.051629,0.505077,0.503544,0.342432,'trident maple'
0.005034,0.369958,0.361783,0.673406,0.093531,0.06199,0.532787,0.634146,0.514019,0.69334,0.50002,0.652516,0.140093,0.343153,0.164888,0.426848,0.059818,0.498668,0.516064,0.332506,'trident maple'
0.004796,0.387809,0.361408,0.685412,0.089768,0.052963,0.483607,0.573171,0.457944,0.734803,0.541917,0.692859,0.142523,0.341322,0.170275,0.390829,0.065765,0.521321,0.480987,0.382134,'trident maple'
0.009571,0.545184,0.315716,0.347195,0.069374,0.063936,0.516393,0.621951,0.485981,0.713004,0.509758,0.680678,0.135031,0.342465,0.159505,0.419428,0.054254,0.496647,0.519937,0.347395,'trident maple'
0.005263,0.367164,0.372928,0.696304,0.085342,0.060164,0.565574,0.621951,0.542056,0.659841,0.52749,0.630212,0.144441,0.314473,0.165171,0.448797,0.056475,0.48087,0.550408,0.320099,'trident maple'
0.010134,0.597901,0.281881,0.319537,0.072329,0.055731,0.5,0.682927,0.485981,0.733733,0.413606,0.670241,0.128482,0.407802,0.167444,0.409311,0.069021,0.52077,0.491623,0.317618,'trident maple'
0.006618,0.399034,0.280047,0.714238,0.095774,0.04729,0.598361,0.573171,0.551402,0.648971,0.63627,0.654766,0.127534,0.223517,0.135009,0.477035,0.07235,0.463387,0.57169,0.344913,'trident maple'
0.006869,0.386706,0.276816,0.771945,0.092077,0.044243,0.639344,0.646341,0.607477,0.611065,0.561894,0.604955,0.12918,0.258548,0.141231,0.533153,0.070222,0.408847,0.614373,0.28536,'trident maple'
0.009545,0.575879,0.282276,0.355676,0.07492,0.054012,0.52459,0.597561,0.504673,0.681212,0.530148,0.641877,0.154968,0.335507,0.180596,0.406875,0.050635,0.510439,0.525565,0.354839,'trident maple'
0.005542,0.347445,0.161109,0.676813,0.200743,0.071662,0.680328,0.878049,0.691589,0.579532,0.204358,0.484699,0.124971,0.519209,0.192826,0.585885,0.016724,0.325744,0.730298,0.151365,'trident maple'
0.005749,0.380381,0.3197,0.743509,0.090861,0.049264,0.647541,0.743902,0.64486,0.61137,0.405148,0.544714,0.122999,0.379155,0.172129,0.553217,0.022261,0.343718,0.707259,0.223325,'trident maple'
0.006514,0.297098,0.287848,0.813912,0.117207,0.076649,0.557377,0.804878,0.64486,0.762151,0.282556,0.50896,0.059605,0.485728,0.206291,0.50407,0.006951,0.351393,0.757829,0.210918,'trident maple'
0.005514,0.557322,0.359626,0.490851,0.066578,0.032834,0.614754,0.682927,0.607477,0.603103,0.449516,0.553686,0.155706,0.373735,0.192984,0.486551,0.016758,0.379639,0.67432,0.265509,'trident maple'
0.007474,0.546423,0.27162,0.453661,0.087698,0.043343,0.655738,0.719512,0.635514,0.554512,0.428578,0.535137,0.167388,0.369272,0.189602,0.521287,0.014334,0.361568,0.703712,0.238213,'trident maple'
0.006799,0.370265,0.269281,0.799211,0.098093,0.0468,0.631148,0.841463,0.682243,0.670073,0.250515,0.491124,0.082556,0.494334,0.193864,0.567925,0.010069,0.324508,0.750111,0.173697,'trident maple'
0.006699,0.480704,0.30365,0.508565,0.088932,0.051874,0.5,0.609756,0.485981,0.672585,0.479114,0.624741,0.180678,0.39108,0.210091,0.369007,0.028802,0.511055,0.575922,0.354839,'trident maple'
0.006703,0.500791,0.281035,0.54663,0.088505,0.039895,0.581967,0.621951,0.551402,0.659379,0.537844,0.636796,0.130834,0.310773,0.153403,0.474439,0.010714,0.394672,0.72005,0.317618,'trident maple'
0.005246,0.349296,0.336163,0.699624,0.104495,0.066995,0.590164,0.719512,0.579439,0.672756,0.414653,0.599655,0.114116,0.387989,0.168334,0.492629,0.011502,0.375776,0.726197,0.263027,'trident maple'
0.016098,0.725509,0.097413,0.23571,0.118968,0.039394,0.483607,0.512195,0.457944,0.683921,0.58537,0.647118,0.176788,0.329839,0.200811,0.334195,0.056068,0.603297,0.434275,0.416873,'beals barberry'
0.012219,0.517659,0.121869,0.297974,0.163146,0.080774,0.459016,0.536585,0.448598,0.672699,0.523535,0.613892,0.212906,0.385692,0.239209,0.292678,0.062345,0.640588,0.387256,0.404467,'beals barberry'
0.013189,0.657047,0.212936,0.228918,0.086092,0.059631,0.459016,0.512195,0.420561,0.74619,0.603989,0.716937,0.147209,0.305541,0.166131,0.350757,0.056796,0.591325,0.44475,0.434243,'beals barberry'
0.017554,0.734134,0.136,0.25253,0.083041,0.031698,0.409836,0.5,0.383178,0.746402,0.55673,0.702041,0.181503,0.375187,0.204294,0.293256,0.035989,0.621487,0.44905,0.456576,'beals barberry'
0.016564,0.592004,0.114521,0.287279,0.120447,0.056287,0.418033,0.536585,0.411215,0.668986,0.495202,0.614807,0.243424,0.41327,0.256583,0.245822,0.053935,0.686399,0.365565,0.426799,'beals barberry'
0.016616,0.384992,0.072125,0.181981,0.250131,0.159123,0.368852,0.609756,0.392523,0.70278,0.409527,0.623384,0.259163,0.445966,0.258347,0.222024,0.041346,0.705187,0.351949,0.399504,'beals barberry'
0.01921,0.640318,0.135473,0.239408,0.093131,0.051371,0.434426,0.463415,0.401869,0.727069,0.603326,0.690759,0.168456,0.342512,0.192164,0.288019,0.062433,0.665908,0.388036,0.466501,'beals barberry'
0.016939,0.714321,0.15953,0.211307,0.084586,0.046134,0.401639,0.5,0.383178,0.714589,0.53142,0.657695,0.199677,0.395245,0.234107,0.244592,0.044099,0.694528,0.382863,0.456576,'beals barberry'
0.014766,0.603631,0.13183,0.254106,0.12498,0.06401,0.295082,0.353659,0.252336,0.788442,0.631098,0.753184,0.227984,0.401222,0.248403,0.189869,0.057028,0.768918,0.294297,0.602978,'beals barberry'
0.012765,0.614991,0.103254,0.271641,0.153165,0.059757,0.295082,0.463415,0.308411,0.860021,0.564712,0.749686,0.180945,0.402859,0.220603,0.247132,0.07218,0.688852,0.329061,0.526055,'beals barberry'
0.013737,0.15185,0.166167,0.245497,0.341113,0.347864,0.434426,0.634146,0.46729,0.698016,0.409659,0.592848,0.198985,0.444642,0.23464,0.284207,0.047935,0.646652,0.398188,0.354839,'beals barberry'
0.014738,0.583237,0.126259,0.21405,0.142433,0.079738,0.221311,0.439024,0.242991,0.900945,0.566717,0.785063,0.215879,0.419419,0.236142,0.214394,0.089285,0.740076,0.267107,0.578164,'beals barberry'
0.01405,0.637379,0.20644,0.240767,0.085067,0.060097,0.336066,0.365854,0.317757,0.852712,0.706938,0.798298,0.149503,0.297267,0.160692,0.285665,0.097329,0.688091,0.335682,0.578164,'beals barberry'
0.010902,0.544228,0.128645,0.260931,0.171321,0.083406,0.344262,0.45122,0.345794,0.770402,0.5626,0.686366,0.213059,0.412667,0.243197,0.232398,0.06336,0.705429,0.323708,0.503722,'beals barberry'
0.013429,0.644172,0.164327,0.265589,0.104265,0.053432,0.270492,0.402439,0.280374,0.89093,0.639158,0.802226,0.171111,0.345895,0.177087,0.250874,0.147154,0.745487,0.266951,0.578164,'beals barberry'
0.012717,0.576947,0.179506,0.304434,0.10706,0.061887,0.442623,0.536585,0.429907,0.729815,0.544514,0.662907,0.175189,0.362758,0.210162,0.319987,0.075152,0.620478,0.3951,0.416873,'beals barberry'
0.012405,0.661282,0.169487,0.231234,0.112106,0.059051,0.434426,0.597561,0.448598,0.760326,0.479462,0.65645,0.152351,0.394728,0.197392,0.329962,0.034642,0.584652,0.475681,0.382134,'beals barberry'
0.013822,0.544336,0.179018,0.288657,0.109852,0.072972,0.352459,0.365854,0.28972,0.647098,0.579898,0.639911,0.3093,0.452841,0.34545,0.150712,0.072508,0.804695,0.234658,0.578164,'beals barberry'
0.014522,0.607108,0.118424,0.272186,0.130846,0.059187,0.327869,0.365854,0.271028,0.661112,0.573688,0.649758,0.344542,0.480417,0.378801,0.148209,0.053192,0.771254,0.277672,0.578164,'beals barberry'
0.015961,0.609152,0.115563,0.18165,0.143246,0.079872,0.319672,0.317073,0.242991,0.668585,0.624234,0.675566,0.32374,0.431836,0.359026,0.137683,0.074559,0.829734,0.220765,0.627792,'beals barberry'
0.011844,0.486124,0.116312,0.280288,0.184587,0.095818,0.295082,0.329268,0.233645,0.682003,0.595703,0.672693,0.354767,0.48198,0.38777,0.129835,0.082635,0.82851,0.215362,0.627792,'beals barberry'
0.012771,0.585173,0.160632,0.262992,0.123543,0.069388,0.286885,0.219512,0.205607,0.63874,0.647574,0.64674,0.517841,0.609022,0.78885,0.098334,0.071248,0.848045,0.184493,0.702233,'beals barberry'
0.015223,0.527875,0.110438,0.280453,0.148935,0.077605,0.360656,0.378049,0.28972,0.615868,0.560177,0.617285,0.338061,0.458454,0.387906,0.135345,0.064915,0.81213,0.226659,0.55335,'beals barberry'
0.013037,0.621613,0.076716,0.185377,0.193271,0.080093,0.368852,0.5,0.345794,0.72572,0.512167,0.671713,0.219983,0.418189,0.25462,0.225519,0.069409,0.721228,0.331465,0.468983,'beals barberry'
0.015556,0.641322,0.167716,0.218628,0.098934,0.06247,0.327869,0.378049,0.280374,0.692168,0.586051,0.672325,0.301007,0.437035,0.325146,0.167916,0.079873,0.787914,0.249223,0.578164,'beals barberry'
0.016737,0.678213,0.085834,0.167601,0.14843,0.065738,0.368852,0.317073,0.28972,0.69696,0.685998,0.716528,0.261302,0.363096,0.276758,0.209991,0.081873,0.746195,0.295378,0.602978,'beals barberry'
0.013104,0.45474,0.149781,0.21627,0.174334,0.123571,0.319672,0.329268,0.252336,0.631021,0.579702,0.631046,0.373376,0.487111,0.405751,0.107684,0.095759,0.87361,0.15269,0.602978,'beals barberry'
0.016271,0.422802,0.152655,0.211346,0.159757,0.132487,0.311475,0.414634,0.280374,0.672642,0.520955,0.640038,0.334114,0.485368,0.347592,0.134798,0.056264,0.808041,0.256407,0.550868,'beals barberry'
0.014614,0.714787,0.072998,0.304433,0.133988,0.028728,0.377049,0.317073,0.299065,0.679516,0.68422,0.700734,0.275569,0.371267,0.289936,0.213188,0.059098,0.7168,0.337579,0.602978,'beals barberry'
0.012476,0.641666,0.115452,0.28623,0.137567,0.05048,0.303279,0.317073,0.252336,0.647742,0.593976,0.634309,0.394581,0.489629,0.413568,0.115528,0.068875,0.833479,0.212433,0.627792,'beals barberry'
0.028641,0.112723,0.062673,0.230265,0.392771,0.377357,0.229508,0.329268,0.17757,0.948162,0.732696,0.940615,0.148468,0.278053,0.125423,0.240229,0.280337,0.768792,0.256482,0.677419,'southern magnolia'
0.029868,0.126453,0.043978,0.286445,0.364561,0.319206,0.229508,0.280488,0.168224,0.970711,0.805423,0.97695,0.134021,0.224359,0.102703,0.25979,0.210474,0.719596,0.298106,0.727047,'southern magnolia'
0.026324,0.125099,0.026153,0.252219,0.439253,0.349832,0.278689,0.402439,0.252336,0.887913,0.679885,0.855854,0.14897,0.258463,0.128648,0.238209,0.255255,0.796949,0.232851,0.602978,'southern magnolia'
0.027803,0,0.041953,0.382686,1,1,0.131148,0.426829,0.158879,1,0.783714,0.961464,0.210714,0.079995,0.111563,0.198679,1,0.925553,0.098523,0.652605,'southern magnolia'
0.037189,0.061702,0.054203,0.280236,0.447843,0.466557,0.336066,0.317073,0.280374,0.895971,0.831391,0.906711,0.101726,0.156739,0.077916,0.305658,0.28863,0.704201,0.326152,0.627792,'southern magnolia'
0.033317,0.055463,0.060185,0.251734,0.502425,0.52692,0.352459,0.487805,0.345794,0.920363,0.665253,0.878066,0.074309,0.226714,0.054314,0.348484,0.254271,0.666671,0.366967,0.493797,'southern magnolia'
0.030422,0.152701,0.068631,0.272899,0.295261,0.279699,0.303279,0.463415,0.308411,0.92217,0.640328,0.829215,0.106889,0.277095,0.126396,0.290371,0.12963,0.701468,0.33497,0.528536,'southern magnolia'
0.025768,0.060646,0.089324,0.270228,0.493357,0.529289,0.213115,0.243902,0.158879,0.929686,0.825542,0.931465,0.172405,0.200395,0.137614,0.207701,0.392376,0.842677,0.169315,0.751861,'southern magnolia'
0.030046,0.047594,0.068762,0.244069,0.553077,0.587614,0.163934,0.170732,0.093458,0.973917,0.876972,0.989965,0.190016,0.2133,0.148178,0.201292,0.300217,0.812144,0.191563,0.851117,'southern magnolia'
0.031692,0.162743,0.079809,0.221224,0.280394,0.282551,0.344262,0.365854,0.336449,0.790371,0.68794,0.737632,0.186275,0.297427,0.189714,0.240635,0.173812,0.770738,0.259646,0.55335,'southern magnolia'
